Activity ID,Activity Name,Planned Duration,Planned Labor Units,Remaining Labor Units,Start,Finish,Activity % Complete,Planned Total Cost,BL1 Start,BL1 Finish,Planned Nonlabor Units,Total Float
          INJ_BL_RFGS_6060,RCV: Vendor Proposal - Gun SSA Procurement,0.0d,0.0h,0.0h,,06-30-22,0%,$0 ,,,0.0h,665.0d
          INJ_BL_RFGC_6070,Evaluations/Negotiations - Gun Coax Procurement,20.0d,0.0h,0.0h,07-01-22,07-29-22,0%,$0 ,,,0.0h,665.0d
          INJ_BL_RFGS_6070,Evaluations/Negotiations - Gun SSA Procurement,20.0d,0.0h,0.0h,07-01-22,07-29-22,0%,$0 ,,,0.0h,665.0d
          INJ_BL_RFGC_6080,Prepare Award Documents - Gun Coax Procurement,5.0d,0.0h,0.0h,08-01-22,08-05-22,0%,$0 ,,,0.0h,665.0d
          INJ_BL_RFGS_6080,Prepare Award Documents - Gun SSA Procurement,5.0d,0.0h,0.0h,08-01-22,08-05-22,0%,$0 ,,,0.0h,665.0d
          INJ_BL_RFGC_6090,AWARD: Procurement - Gun Coax Procurement,1.0d,0.0h,0.0h,08-08-22,08-08-22,0%,"$62,397 ",,,62397.0h,665.0d
          INJ_BL_RFGS_6090,AWARD: Procurement - Gun SSA Procurement,1.0d,0.0h,0.0h,08-08-22,08-08-22,0%,"$127,823 ",,,127823.0h,665.0d
          INJ_BL_RFGC_6100,Vendor Effort - Gun Coax Procurement,299.0d,0.0h,0.0h,08-09-22,10-25-23,0%,$0 ,,,0.0h,665.0d
          INJ_BL_RFGS_6100,Vendor Effort - Gun SSA Procurement,299.0d,0.0h,0.0h,08-09-22,10-25-23,0%,$0 ,,,0.0h,665.0d
          INJ_BL_RFGC_6000,INJ RF Gun Coax Procurement,363.0d,40.0h,40.0h,07-05-23,01-06-25,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RFGS_6000,INJ RF Gun SSA Procurement,363.0d,200.0h,200.0h,07-05-23,01-06-25,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RF1.3W_6000,INJ RF 1.3 GHz Waveguide Procurement,363.0d,200.0h,200.0h,07-05-23,01-06-25,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RF1.3W_6010,Prepare Requisition (Specs/SOW/ETC) - 1.3 GHz Waveguide Procurement,45.0d,0.0h,0.0h,07-05-23,09-06-23,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RF1.3S_6000,INJ RF 1.3 GHz SSAs Procurement,363.0d,176.0h,176.0h,07-05-23,01-06-25,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RFS_6000,INJ RF Systems Procurement FY23,62.0d,15.0h,15.0h,07-05-23,09-29-23,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RF1.3S_6010,Prepare Requisition (Specs/SOW/ETC) - 1.3 GHz SSAs Procurement,45.0d,0.0h,0.0h,07-13-23,09-14-23,0%,$0 ,,,0.0h,376.0d
          INJ_BL_RF1.3W_6020,RQN: Approval of Requisition - 1.3 GHz Waveguide Procurement,1.0d,0.0h,0.0h,09-07-23,09-07-23,0%,"$583,236 ",,,583236.0h,382.0d
          INJ_BL_RF1.3W_6030,"Prepare RFP (ASP,PRR, TPRR,etc.) - 1.3 GHz Waveguide Procurement",35.0d,0.0h,0.0h,09-08-23,10-26-23,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RF1.3S_6020,RQN: Approval of Requisition - 1.3 GHz SSAs Procurement,1.0d,0.0h,0.0h,09-15-23,09-15-23,0%,"$937,367 ",,,937367.0h,376.0d
          INJ_BL_RF1.3S_6030,"Prepare RFP (ASP,PRR, TPRR,etc.) - 1.3 GHz SSAs Procurementt",35.0d,0.0h,0.0h,09-18-23,11-03-23,0%,$0 ,,,0.0h,376.0d
          INJ_BL_RFS_6010,INJ RF Systems Procurement FY24,243.0d,50.0h,50.0h,10-02-23,09-30-24,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RFGC_6110,RCV: Final Report - Gun Coax Procurement,1.0d,0.0h,0.0h,10-25-23,10-25-23,0%,"$62,397 ",,,62397.0h,665.0d
          INJ_BL_RFGS_6110,RCV: Final Report - Gun SSA Procurement,1.0d,0.0h,0.0h,10-25-23,10-25-23,0%,"$127,823 ",,,127823.0h,665.0d
          INJ_BL_RF1.3W_6040,"SLAC legal review/approve RFP (RQD, >$5m) -1.3 GHz Waveguide Procurement",5.0d,0.0h,0.0h,10-27-23,11-02-23,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RF1.3W_6050,Release RFP - 1.3 GHz Waveguide Procurement,5.0d,0.0h,0.0h,11-03-23,11-09-23,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RF1.3S_6040,"SLAC legal review/approve RFP (RQD, >$5m) -1.3 GHz SSAs Procurement",5.0d,0.0h,0.0h,11-06-23,11-10-23,0%,$0 ,,,0.0h,376.0d
          INJ_BL_RF1.3W_6060,Vendor Proposal Effort - 1.3 GHz Waveguide Procurement,35.0d,0.0h,0.0h,11-10-23,01-17-24,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RF1.3S_6050,Release RFP - 1.3 GHz SSAs Procurement,5.0d,0.0h,0.0h,11-13-23,11-17-23,0%,$0 ,,,0.0h,376.0d
          INJ_BL_RF1.3S_6060,Vendor Proposal Effort - 1.3 GHz SSAs Procurement,35.0d,0.0h,0.0h,11-20-23,01-25-24,0%,$0 ,,,0.0h,376.0d
          INJ_BL_RF1.3W_6070,RCV: Vendor Proposal -1.3 GHz Waveguide Procurement,0.0d,0.0h,0.0h,,01-17-24,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RF1.3W_6080,Evaluations/Negotiations - 1.3 GHz Waveguide Procurement,55.0d,0.0h,0.0h,01-18-24,04-04-24,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RF1.3S_6070,RCV: Vendor Proposal -1.3 GHz SSAs Procurement,0.0d,0.0h,0.0h,,01-25-24,0%,$0 ,,,0.0h,376.0d
          INJ_BL_RF1.3S_6080,Evaluations/Negotiations - 1.3 GHz SSAs Procurement,55.0d,0.0h,0.0h,01-26-24,04-12-24,0%,$0 ,,,0.0h,376.0d
          INJ_BL_RF1.3W_6090,Prepare Award Documents - 1.3 GHz Waveguide Procurement,5.0d,0.0h,0.0h,04-05-24,04-11-24,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RF1.3W_6100,(Foreign Only) Buy American ACT Review - 1.3 GHz Waveguide Procurement,10.0d,0.0h,0.0h,04-12-24,04-25-24,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RF1.3S_6090,Prepare Award Documents - 1.3 GHz SSAs Procurement,5.0d,0.0h,0.0h,04-15-24,04-19-24,0%,$0 ,,,0.0h,376.0d
          INJ_BL_RF1.3S_6100,(Foreign Only) Buy American ACT Review - 1.3 GHz SSAs Procurement,10.0d,0.0h,0.0h,04-22-24,05-03-24,0%,$0 ,,,0.0h,376.0d
          INJ_BL_RF1.3W_6110,"SLAC legal review/approve Award docs (RQD, >$5m) - 1.3 GHz Waveguide Procurement",5.0d,0.0h,0.0h,04-26-24,05-02-24,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RF1.3W_6120,"AWARD (Lab Dir. Approval RQD, >$5m): Procurement - 1.3 GHz Waveguide Procurement",5.0d,0.0h,0.0h,05-03-24,05-09-24,0%,"$583,236 ",,,583236.0h,382.0d
          INJ_BL_RF1.3S_6110,"SLAC legal review/approve Award docs (RQD, >$5m) - 1.3 GHz SSAs Procurement",5.0d,0.0h,0.0h,05-06-24,05-10-24,0%,$0 ,,,0.0h,376.0d
          INJ_BL_RF1.3W_6130,Vendor Effort -1.3 GHz Waveguide Procurement,157.0d,0.0h,0.0h,05-10-24,01-06-25,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RF1.3S_6120,"AWARD (Lab Dir. Approval RQD, >$5m): Procurement - 1.3 GHz SSAs Procurement",5.0d,0.0h,0.0h,05-13-24,05-17-24,0%,"$937,367 ",,,937367.0h,376.0d
          INJ_BL_RF1.3S_6130,Vendor Effort -1.3 GHz SSAs Procurement,157.0d,0.0h,0.0h,05-20-24,01-14-25,0%,$0 ,,,0.0h,376.0d
          INJ_BL_RFS_6020,INJ RF Systems Procurement FY25,58.0d,15.0h,15.0h,10-01-24,01-06-25,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RF1.3W_6140,RCV: Final Report - 1.3 GHz Waveguide Procurement,1.0d,0.0h,0.0h,01-06-25,01-06-25,0%,"$583,236 ",,,583236.0h,382.0d
          INJ_BL_RFGC_6120,COMP: Gun Coax Procurement,0.0d,0.0h,0.0h,,01-06-25,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RFGS_6120,COMP: Gun SSA Procurement,0.0d,0.0h,0.0h,,01-06-25,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RF1.3W_6150,COMP: 1.3 GHz Waveguide Procurement,0.0d,0.0h,0.0h,,01-06-25,0%,$0 ,,,0.0h,382.0d
          INJ_BL_RF1.3S_6140,RCV: Final Report - 1.3 GHz SSAs Procurement,1.0d,0.0h,0.0h,01-14-25,01-14-25,0%,"$937,367 ",,,937367.0h,376.0d
          INJ_BL_RF1.3S_6150,COMP: 1.3 GHz SSAs Procurement,0.0d,0.0h,0.0h,,01-14-25,0%,$0 ,,,0.0h,376.0d
        L2HE - BL - 2021-10.1.07.03.06.08  INJ Laser Procurement & Fabrication,,363.0d,600.0h,600.0h,06-06-23,11-21-24,,"$2,465,917 ",,,2465917.5h,402.0d
          INJ_BL_LTR_6000,INJ Beamline Laser Transport Procurement,363.0d,100.0h,100.0h,06-06-23,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LTA_6000,INJ Beamline Laser Tables Procurement,363.0d,40.0h,40.0h,06-06-23,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LO_6000,INJ Beamline Laser Optics Procurement,363.0d,200.0h,200.0h,06-06-23,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LOB_6000,INJ Beamline Laser Optics Boxes Procurement,363.0d,100.0h,100.0h,06-06-23,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LMV_6000,INJ Beamline Laser Misc Vac Procurement,363.0d,80.0h,80.0h,06-06-23,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LLSS_6080,INJ Beamline Laser LSS Procurement,363.0d,40.0h,40.0h,06-06-23,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LLSS_6000,INJ Beamline Laser Hangers & Hardware Procurement,363.0d,0.0h,0.0h,06-06-23,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LG_6000,INJ Beamline Laser Gauges Procurement,363.0d,40.0h,40.0h,06-06-23,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LO_6010,Prepare Requisition (Specs/SOW/ETC) - Optics Procurement,45.0d,0.0h,0.0h,06-06-23,08-08-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LLSS_6090,Prepare Requisition (Specs/SOW/ETC) - LSS Procurement,15.0d,0.0h,0.0h,06-06-23,06-26-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LTA_6010,Prepare Requisition (Specs/SOW/ETC) - Tables Procurement,15.0d,0.0h,0.0h,06-06-23,06-26-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LLSS_6010,Prepare Requisition (Specs/SOW/ETC) - Hangers & Hardware Procurement,10.0d,0.0h,0.0h,06-06-23,06-19-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LG_6010,Prepare Requisition (Specs/SOW/ETC) - Gauges Procurement,10.0d,0.0h,0.0h,06-06-23,06-19-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LMV_6010,Prepare Requisition (Specs/SOW/ETC) - Misc Vac Procurement,10.0d,0.0h,0.0h,06-06-23,06-19-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LTR_6010,Prepare Requisition (Specs/SOW/ETC) - Transport Procurement,10.0d,0.0h,0.0h,06-06-23,06-19-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LOB_6010,Prepare Requisition (Specs/SOW/ETC) - Optics Boxes Procurement,15.0d,0.0h,0.0h,06-06-23,06-26-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LLSS_6020,RQN: Approval of Requisition - Hangers & Hardware Procurement,1.0d,0.0h,0.0h,06-20-23,06-20-23,0%,"$3,000 ",,,3000.0h,402.0d
          INJ_BL_LG_6020,RQN: Approval of Requisition - Gauges Procurement,1.0d,0.0h,0.0h,06-20-23,06-20-23,0%,"$3,818 ",,,3818.2h,402.0d
          INJ_BL_LMV_6020,RQN: Approval of Requisition - Misc Vac Procurement,1.0d,0.0h,0.0h,06-20-23,06-20-23,0%,"$5,000 ",,,5000.0h,402.0d
          INJ_BL_LTR_6020,RQN: Approval of Requisition - Transport Procurement,1.0d,0.0h,0.0h,06-20-23,06-20-23,0%,"$9,934 ",,,9934.3h,402.0d
          INJ_BL_LLSS_6030,Procurment Process -  Hangers & Hardware Procurement,20.0d,0.0h,0.0h,06-21-23,07-19-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LG_6030,Procurment Process -  Gauges Procurement,20.0d,0.0h,0.0h,06-21-23,07-19-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LMV_6030,Procurment Process -  Misc Vac Procurement,20.0d,0.0h,0.0h,06-21-23,07-19-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LTR_6030,Procurment Process -  Transport Procurement,20.0d,0.0h,0.0h,06-21-23,07-19-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LLSS_6100,RQN: Approval of Requisition - LSS Procurement,1.0d,0.0h,0.0h,06-27-23,06-27-23,0%,"$107,070 ",,,107069.9h,402.0d
          INJ_BL_LTA_6020,RQN: Approval of Requisition - Tables Procurement,1.0d,0.0h,0.0h,06-27-23,06-27-23,0%,"$63,580 ",,,63579.6h,402.0d
          INJ_BL_LOB_6020,RQN: Approval of Requisition - Optics Boxes Procurement,1.0d,0.0h,0.0h,06-27-23,06-27-23,0%,"$41,238 ",,,41238.4h,402.0d
          INJ_BL_LLSS_6110,Prepare RFP - LSS Procurement,10.0d,0.0h,0.0h,06-28-23,07-12-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LTA_6030,Prepare RFP - Tables Procurement,10.0d,0.0h,0.0h,06-28-23,07-12-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LOB_6030,Prepare RFP - Optics Boxes Procurement,10.0d,0.0h,0.0h,06-28-23,07-12-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LLSS_6120,Release RFP - LSS Procurement,2.0d,0.0h,0.0h,07-13-23,07-14-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LTA_6040,Release RFP - Tables Procurement,2.0d,0.0h,0.0h,07-13-23,07-14-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LOB_6040,Release RFP - Optics Boxes Procurement,2.0d,0.0h,0.0h,07-13-23,07-14-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LLSS_6130,Vendor Proposal Effort - LSS Procurement,10.0d,0.0h,0.0h,07-17-23,07-28-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LTA_6050,Vendor Proposal Effort - Tables Procurement,10.0d,0.0h,0.0h,07-17-23,07-28-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LOB_6050,Vendor Proposal Effort - Optics Boxes Procurement,10.0d,0.0h,0.0h,07-17-23,07-28-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LLSS_6040,AWARD: Procurement -  Hangers & Hardware Procurement,1.0d,0.0h,0.0h,07-20-23,07-20-23,0%,"$3,000 ",,,3000.0h,402.0d
          INJ_BL_LG_6040,AWARD: Procurement -  Gauges Procurement,1.0d,0.0h,0.0h,07-20-23,07-20-23,0%,"$3,818 ",,,3818.2h,402.0d
          INJ_BL_LMV_6040,AWARD: Procurement -  Misc Vac Procurement,1.0d,0.0h,0.0h,07-20-23,07-20-23,0%,"$5,000 ",,,5000.0h,402.0d
          INJ_BL_LTR_6040,AWARD: Procurement -  Transport Procurement,1.0d,0.0h,0.0h,07-20-23,07-20-23,0%,"$9,934 ",,,9934.3h,402.0d
          INJ_BL_LLSS_6050,Vendor Effort  - Hangers & Hardware Procurement,331.0d,0.0h,0.0h,07-21-23,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LG_6050,Vendor Effort  - Gauges Procurement,331.0d,0.0h,0.0h,07-21-23,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LMV_6050,Vendor Effort  - Misc Vac Procurement,331.0d,0.0h,0.0h,07-21-23,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LTR_6050,Vendor Effort  - Transport Procurement,331.0d,0.0h,0.0h,07-21-23,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LLSS_6140,RCV: Vendor Proposal - LSS Procurement,0.0d,0.0h,0.0h,,07-28-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LTA_6060,RCV: Vendor Proposal - Tables Procurement,0.0d,0.0h,0.0h,,07-28-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LOB_6060,RCV: Vendor Proposal - Optics Boxes Procurement,0.0d,0.0h,0.0h,,07-28-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LLSS_6150,Evaluations/Negotiations - LSS Procurement,20.0d,0.0h,0.0h,07-31-23,08-25-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LTA_6070,Evaluations/Negotiations - Tables Procurement,20.0d,0.0h,0.0h,07-31-23,08-25-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LOB_6070,Evaluations/Negotiations - Optics Boxes Procurement,20.0d,0.0h,0.0h,07-31-23,08-25-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LO_6020,RQN: Approval of Requisition - Optics Procurement,1.0d,0.0h,0.0h,08-09-23,08-09-23,0%,"$588,332 ",,,588332.3h,402.0d
          INJ_BL_LO_6030,"Prepare RFP (ASP,PRR, TPRR,etc.) - Optics Procurement",35.0d,0.0h,0.0h,08-10-23,09-28-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LLSS_6160,Prepare Award Documents - LSS Procurement,5.0d,0.0h,0.0h,08-28-23,09-01-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LTA_6080,Prepare Award Documents - Tables Procurement,5.0d,0.0h,0.0h,08-28-23,09-01-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LOB_6080,Prepare Award Documents - Optics Boxes Procurement,5.0d,0.0h,0.0h,08-28-23,09-01-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LLSS_6170,AWARD: Procurement - LSS Procurement,1.0d,0.0h,0.0h,09-05-23,09-05-23,0%,"$107,070 ",,,107069.9h,402.0d
          INJ_BL_LTA_6090,AWARD: Procurement - Tables Procurement,1.0d,0.0h,0.0h,09-05-23,09-05-23,0%,"$63,580 ",,,63579.6h,402.0d
          INJ_BL_LOB_6090,AWARD: Procurement - Optics Boxes Procurement,1.0d,0.0h,0.0h,09-05-23,09-05-23,0%,"$41,238 ",,,41238.4h,402.0d
          INJ_BL_LLSS_6180,Vendor Effort - LSS Procurement,299.0d,0.0h,0.0h,09-06-23,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LTA_6100,Vendor Effort -Tables Procurement,299.0d,0.0h,0.0h,09-06-23,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LOB_6100,Vendor Effort - Optics Boxes Procurement,299.0d,0.0h,0.0h,09-06-23,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LO_6040,"SLAC legal review/approve RFP (RQD, >$5m) - Optics Procurement",5.0d,0.0h,0.0h,09-29-23,10-05-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LO_6050,Release RFP - Optics Procurement,5.0d,0.0h,0.0h,10-06-23,10-12-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LO_6060,Vendor Proposal Effort - Optics Procurement,35.0d,0.0h,0.0h,10-13-23,12-04-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LO_6070,RCV: Vendor Proposal - Optics Procurement,0.0d,0.0h,0.0h,,12-04-23,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LO_6080,Evaluations/Negotiations - Optics Procurement,55.0d,0.0h,0.0h,12-05-23,03-07-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LO_6090,Prepare Award Documents - Optics Procurement,5.0d,0.0h,0.0h,03-08-24,03-14-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LO_6100,(Foreign Only) Buy American ACT Review-Optics Procurement,10.0d,0.0h,0.0h,03-15-24,03-28-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LO_6110,"SLAC legal review/approve Award docs (RQD, >$5m) = Optics Procurement",5.0d,0.0h,0.0h,03-29-24,04-04-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LO_6120,"AWARD (Lab Dir. Approval RQD, >$5m): Procurement - Optics Procurement",5.0d,0.0h,0.0h,04-05-24,04-11-24,0%,"$588,332 ",,,588332.3h,402.0d
          INJ_BL_LO_6130,Vendor Effort - Optics Procurement,157.0d,0.0h,0.0h,04-12-24,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LO_6140,RCV: Final Report - Optics Procurement,1.0d,0.0h,0.0h,11-21-24,11-21-24,0%,"$588,332 ",,,588332.0h,402.0d
          INJ_BL_LLSS_6190,RCV: Final Report - LSS Procurement,1.0d,0.0h,0.0h,11-21-24,11-21-24,0%,"$107,070 ",,,107069.9h,402.0d
          INJ_BL_LTA_6110,RCV: Final Report - Tables Procurement,1.0d,0.0h,0.0h,11-21-24,11-21-24,0%,"$63,580 ",,,63579.6h,402.0d
          INJ_BL_LLSS_6060,RCV: Goods/Services - Hangers & Hardware Procurement,1.0d,0.0h,0.0h,11-21-24,11-21-24,0%,"$3,000 ",,,3000.0h,402.0d
          INJ_BL_LG_6060,RCV: Goods/Services - Gauges Procurement,1.0d,0.0h,0.0h,11-21-24,11-21-24,0%,"$3,818 ",,,3818.2h,402.0d
          INJ_BL_LMV_6060,RCV: Goods/Services - Misc Vac Procurement,1.0d,0.0h,0.0h,11-21-24,11-21-24,0%,"$5,000 ",,,5000.0h,402.0d
          INJ_BL_LTR_6060,RCV: Goods/Services - Transport Procurement,1.0d,0.0h,0.0h,11-21-24,11-21-24,0%,"$9,934 ",,,9934.0h,402.0d
          INJ_BL_LOB_6110,RCV: Final Report - Optics Boxes Procurement,1.0d,0.0h,0.0h,11-21-24,11-21-24,0%,"$41,238 ",,,41238.4h,402.0d
          INJ_BL_LO_6150,COMP: Optics Procurement,0.0d,0.0h,0.0h,,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LLSS_6200,COMP: LSS Procurement,0.0d,0.0h,0.0h,,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LTA_6120,COMP: Tables Procurement,0.0d,0.0h,0.0h,,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LLSS_6070,COMP - Hangers & Hardware Procurement,0.0d,0.0h,0.0h,,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LG_6070,COMP -  Gauges Procurement,0.0d,0.0h,0.0h,,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LMV_6070,COMP: Misc Vac Procurement,0.0d,0.0h,0.0h,,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LTR_6070,COMP -  Transport Procurement,0.0d,0.0h,0.0h,,11-21-24,0%,$0 ,,,0.0h,402.0d
          INJ_BL_LOB_6120,COMP: Optics Boxes Procurement,0.0d,0.0h,0.0h,,11-21-24,0%,$0 ,,,0.0h,402.0d
      L2HE - BL - 2021-10.1.07.03.20  INJ Beamline Installation,,175.0d,6135.0h,6135.0h,10-05-26,06-25-27,,"$275,384 ",,,275384.0h,-45.0d
        L2HE - BL - 2021-10.1.07.03.20.01  INJ Buncher Installation,,43.0d,0.0h,0.0h,01-05-27,03-08-27,,$0 ,,,0.0h,33.0d
          INJ_BL_BUN_X100,INJ Beamline Buncher Installation,43.0d,0.0h,0.0h,01-05-27,03-08-27,0%,$0 ,,,0.0h,33.0d
        L2HE - BL - 2021-10.1.07.03.20.02  INJ CDS-Tunnel Installation,,66.0d,200.0h,200.0h,10-05-26,01-21-27,,"$180,000 ",,,180000.0h,64.0d
          INJ_BL_CDST_X100,INJ Beamline CDS - Tunnel Installation,66.0d,200.0h,200.0h,10-05-26,01-21-27,0%,"$180,000 ",,,180000.0h,64.0d
        L2HE - BL - 2021-10.1.07.03.20.03  INJ Cryomodule Installation,,110.0d,1924.0h,1924.0h,10-05-26,03-25-27,,"$15,000 ",,,15000.0h,20.0d
          INJ_BL_CRYO_X100,INJ Beamline Cryomodule Installation,110.0d,1924.0h,1924.0h,10-05-26,03-25-27,0%,"$15,000 ",,,15000.0h,20.0d
        L2HE - BL - 2021-10.1.07.03.20.04  INJ Beamline Installation,,95.0d,680.0h,680.0h,10-05-26,03-04-27,,"$4,600 ",,,4600.0h,35.0d
          INJ_BL_BL_X100,INJ Beamline Installation,95.0d,680.0h,680.0h,10-05-26,03-04-27,0%,"$4,600 ",,,4600.0h,35.0d
        L2HE - BL - 2021-10.1.07.03.20.05  INJ Laser Installation,,120.0d,1768.0h,1768.0h,10-05-26,04-08-27,,"$52,600 ",,,52600.0h,10.0d
          INJ_BL_LSR_X100,INJ Beamline Laser Installation,120.0d,1768.0h,1768.0h,10-05-26,04-08-27,0%,"$52,600 ",,,52600.0h,10.0d
        L2HE - BL - 2021-10.1.07.03.20.06  INJ RF Systems Installation,,175.0d,1563.0h,1563.0h,10-05-26,06-25-27,,"$23,184 ",,,23184.0h,-45.0d
          INJ_BL_RF_X100,INJ Beamline RF Systems Installation,175.0d,1563.0h,1563.0h,10-05-26,06-25-27,0%,"$23,184 ",,,23184.0h,-45.0d
    L2HE - BL - 2021-10.1.07.04  Injector Systems Cryogenics,,1275.0d,29895.0h,29895.0h,10-04-21,01-06-27,,"$37,225,000 ",,,37225000.0h,975.0d
      L2HE - BL - 2021-10.1.07.04.05  INJ Cryogenics Engineering & Design,,1018.0d,16755.0h,16755.0h,10-04-21,12-04-25,,$0 ,,,0.0h,1232.0d
        L2HE - BL - 2021-10.1.07.04.05.01  Cryo Distribution System Engineering & Design,,1018.0d,2920.0h,2920.0h,10-04-21,12-04-25,,$0 ,,,0.0h,1232.0d
          INJ_CDS_ED_5000,General Design - CDS PRD Cryo Requirements,55.0d,0.0h,0.0h,10-04-21,01-04-22,0%,$0 ,,,0.0h,143.0d
          INJ_CDS_ED_5020,General Design - CDS Functional Requirements Development,60.0d,120.0h,120.0h,01-05-22,03-31-22,0%,$0 ,,,0.0h,143.0d
          INJ_CDS_ED_5010,General Design - CDS PID Development,10.0d,100.0h,100.0h,01-05-22,01-19-22,0%,$0 ,,,0.0h,193.0d
          INJ_CDS_ED_5040,General Design - CDS Interface Design,64.0d,80.0h,80.0h,04-01-22,06-30-22,0%,$0 ,,,0.0h,2071.0d
          INJ_CDS_ED_5030,General Design - CDS Reuse Review,21.0d,40.0h,40.0h,04-01-22,04-29-22,0%,$0 ,,,0.0h,143.0d
          INJ_CDS_ED_5450,RQD:  SRF GUN PD - GTL Design,0.0d,0.0h,0.0h,,04-26-22,0%,$0 ,,,0.0h,1540.0d
          INJ_CDS_ED_5460,GTL Design - CDS  Preliminary Layout & Interfaces,65.0d,130.0h,130.0h,04-27-22,07-28-22,0%,$0 ,,,0.0h,1540.0d
